State,Industry,Series.ID,Month,Turnover
ACT,"Cafes, restaurants and catering services",A3349849A,2014 Nov,38.2
ACT,"Cafes, restaurants and catering services",A3349849A,2014 Dec,42.3
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Jan,33
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Feb,36.8
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Mar,42.3
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Apr,35.3
ACT,"Cafes, restaurants and catering services",A3349849A,2015 May,38.4
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Jun,38
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Jul,37.3
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Aug,37.6
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Sep,39.4
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Oct,41.5
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Nov,44.2
ACT,"Cafes, restaurants and catering services",A3349849A,2015 Dec,49
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Jan,38.6
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Feb,43.8
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Mar,45.6
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Apr,41.2
ACT,"Cafes, restaurants and catering services",A3349849A,2016 May,40.4
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Jun,36.9
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Jul,41.6
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Aug,44.5
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Sep,43.9
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Oct,41.9
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Nov,41.6
ACT,"Cafes, restaurants and catering services",A3349849A,2016 Dec,42.5
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Jan,35.1
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Feb,39.8
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Mar,44.6
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Apr,41
ACT,"Cafes, restaurants and catering services",A3349849A,2017 May,41
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Jun,39.4
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Jul,42.5
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Aug,43
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Sep,44.3
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Oct,41.7
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Nov,40.9
ACT,"Cafes, restaurants and catering services",A3349849A,2017 Dec,39.6
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Jan,33.8
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Feb,37.2
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Mar,44.3
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Apr,40.6
ACT,"Cafes, restaurants and catering services",A3349849A,2018 May,40.9
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Jun,40.7
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Jul,43.8
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Aug,41.7
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Sep,41.4
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Oct,41.7
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Nov,44
ACT,"Cafes, restaurants and catering services",A3349849A,2018 Dec,40.9
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Jan,36.7
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Feb,40
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Mar,45.5
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Apr,44.4
ACT,"Cafes, restaurants and catering services",A3349849A,2019 May,44.5
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Jun,38.8
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Jul,41.6
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Aug,44.2
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Sep,43.8
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Oct,45
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Nov,44.3
ACT,"Cafes, restaurants and catering services",A3349849A,2019 Dec,41.4
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Jan,32.6
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Feb,37.6
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Mar,29.8
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Apr,12.6
ACT,"Cafes, restaurants and catering services",A3349849A,2020 May,14.9
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Jun,25.9
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Jul,31.7
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Aug,32.4
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Sep,32
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Oct,33.7
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Nov,36.3
ACT,"Cafes, restaurants and catering services",A3349849A,2020 Dec,37.2
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Jan,32.9
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Feb,38
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Mar,42.1
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Apr,40.6
ACT,"Cafes, restaurants and catering services",A3349849A,2021 May,43.5
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Jun,41.3
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Jul,42.6
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Aug,25
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Sep,15
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Oct,26.9
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Nov,45.5
ACT,"Cafes, restaurants and catering services",A3349849A,2021 Dec,45.8
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Jan,37.5
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Feb,45.6
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Mar,53.1
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Apr,49.6
ACT,"Cafes, restaurants and catering services",A3349849A,2022 May,53.4
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Jun,49.8
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Jul,55.1
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Aug,58.9
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Sep,59.9
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Oct,57.1
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Nov,63.8
ACT,"Cafes, restaurants and catering services",A3349849A,2022 Dec,67.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1982 Apr,7.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1982 May,6.7
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1982 Jun,7.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1982 Jul,7.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1982 Aug,7.3
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1982 Sep,8.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1982 Oct,8.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1982 Nov,9.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1982 Dec,11.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Jan,7.7
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Feb,8.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Mar,8.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Apr,8.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 May,9.3
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Jun,9.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Jul,10.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Aug,9.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Sep,10.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Oct,12.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Nov,13.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1983 Dec,17.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Jan,10.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Feb,10.3
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Mar,11.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Apr,9.7
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 May,10
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Jun,10.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Jul,10
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Aug,11.3
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Sep,11.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Oct,11
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Nov,11.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1984 Dec,12.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Jan,9.7
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Feb,9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Mar,8.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Apr,10.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 May,10.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Jun,10
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Jul,11.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Aug,12.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Sep,12.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Oct,12
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Nov,12.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1985 Dec,12.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Jan,13.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Feb,10.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Mar,14
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Apr,11.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 May,11.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Jun,10.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Jul,15.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Aug,15
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Sep,14.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Oct,14.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Nov,14
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1986 Dec,16.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Jan,13.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Feb,13.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Mar,13.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Apr,14.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 May,14.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Jun,14.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Jul,14.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Aug,14.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Sep,15.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Oct,16.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Nov,15.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1987 Dec,19.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Jan,14.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Feb,14
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Mar,15.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Apr,15.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 May,15.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Jun,15.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Jul,16.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Aug,17.7
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Sep,16.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Oct,16.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Nov,16.7
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1988 Dec,17.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Jan,15.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Feb,13.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Mar,14.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Apr,13.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 May,14.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Jun,12.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Jul,14.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Aug,14.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Sep,13.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Oct,13.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Nov,13.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1989 Dec,15.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Jan,14.7
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Feb,13.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Mar,15.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Apr,14.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 May,15.6
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Jun,15.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Jul,16.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Aug,15.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Sep,18.3
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Oct,17.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Nov,17.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1990 Dec,18.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Jan,16.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Feb,18.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Mar,18.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Apr,18.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 May,18.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Jun,18.5
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Jul,19.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Aug,20.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Sep,19.3
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Oct,22.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Nov,23.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1991 Dec,22.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Jan,17.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Feb,16.7
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Mar,20.7
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Apr,19.3
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 May,20.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Jun,20.8
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Jul,21
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Aug,21.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Sep,22.2
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Oct,23.4
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Nov,23.1
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1992 Dec,24.9
ACT,"Cafes, restaurants and takeaway food services",A3349606J,1993 Jan,20.9
